t,spread,abs_imb,l1_ask_size,l1_bid_size,l1_imbalance,traded_quantity,qty_cancelled,qty_modification,qty_submission,qty_aggressive,var_imb,d_imb,d_mid_price
2021-06-01 10:45:25+02:00,,,,,,,,,,,,,
2021-06-01 10:45:30+02:00,,,,,,,,,,,,,
2021-06-01 10:45:35+02:00,,,,,,,,,,,,,
2021-06-01 10:45:40+02:00,,,,,,,,,,,,,
2021-06-01 10:45:45+02:00,,,,,,,,,,,,,
2021-06-01 10:45:50+02:00,,,,,,,,,,,,,
2021-06-01 10:45:55+02:00,,,,,,,,,,,,,
2021-06-01 10:46:00+02:00,,,,,,,,,,,,,
2021-06-01 10:46:05+02:00,,,,,,,,,,,,,
2021-06-01 10:46:10+02:00,,,,,,,,,,,,,
2021-06-01 10:46:15+02:00,,,,,,,,,,,,,
2021-06-01 10:46:20+02:00,,,,,,,,,,,,,
2021-06-01 10:46:25+02:00,,,,,,,,,,,,,
2021-06-01 10:46:30+02:00,,,,,,,,,,,,,
2021-06-01 10:46:35+02:00,,,,,,,,,,,,,
2021-06-01 10:46:40+02:00,,,,,,,,,,,,,
2021-06-01 10:46:45+02:00,,,,,,,,,,,,,
2021-06-01 10:46:50+02:00,,,,,,,,,,,,,
2021-06-01 10:46:55+02:00,,,,,,,,,,,,,
2021-06-01 10:47:00+02:00,,,,,,,,,,,,,
2021-06-01 10:47:05+02:00,,,,,,,,,,,,,
2021-06-01 10:47:10+02:00,,,,,,,,,,,,,
2021-06-01 10:47:15+02:00,,,,,,,,,,,,,
2021-06-01 10:47:20+02:00,,,,,,,,,,,,,
2021-06-01 10:47:25+02:00,,,,,,,,,,,,,
2021-06-01 10:47:30+02:00,,,,,,,,,,,,,
2021-06-01 10:47:35+02:00,,,,,,,,,,,,,
2021-06-01 10:47:40+02:00,,,,,,,,,,,,,
2021-06-01 10:47:45+02:00,,,,,,,,,,,,,
2021-06-01 10:47:50+02:00,,,,,,,,,,,,,
2021-06-01 10:47:55+02:00,,,,,,,,,,,,,
2021-06-01 10:48:00+02:00,,,,,,,,,,,,,
2021-06-01 10:48:05+02:00,,,,,,,,,,,,,
2021-06-01 10:48:10+02:00,,,,,,,,,,,,,
2021-06-01 10:48:15+02:00,,,,,,,,,,,,,
2021-06-01 10:48:20+02:00,,,,,,,,,,,,,
2021-06-01 10:48:25+02:00,,,,,,,,,,,,,
2021-06-01 10:48:30+02:00,,,,,,,,,,,,,
2021-06-01 10:48:35+02:00,,,,,,,,,,,,,
2021-06-01 10:48:40+02:00,,,,,,,,,,,,,
2021-06-01 10:48:45+02:00,,,,,,,,,,,,,
2021-06-01 10:48:50+02:00,,,,,,,,,,,,,
2021-06-01 10:48:55+02:00,,,,,,,,,,,,,
2021-06-01 10:49:00+02:00,,,,,,,,,,,,,
2021-06-01 10:49:05+02:00,0.020000000000000018,0.49253731343283585,34.0,100.0,-0.49253731343283585,0.0,0.0,0.0,1242.3333333333333,0.0,0.0,0.0,0.0
2021-06-01 10:49:10+02:00,,,,,,,,,,,,,
2021-06-01 10:49:15+02:00,,,,,,,,,,,,,
2021-06-01 10:49:20+02:00,,,,,,,,,,,,,
2021-06-01 10:49:25+02:00,,,,,,,,,,,,,
2021-06-01 10:49:30+02:00,,,,,,,,,,,,,
2021-06-01 10:49:35+02:00,,,,,,,,,,,,,
2021-06-01 10:49:40+02:00,,,,,,,,,,,,,
2021-06-01 10:49:45+02:00,,,,,,,,,,,,,
2021-06-01 10:49:50+02:00,,,,,,,,,,,,,
2021-06-01 10:49:55+02:00,,,,,,,,,,,,,
2021-06-01 10:50:00+02:00,,,,,,,,,,,,,
2021-06-01 10:50:05+02:00,,,,,,,,,,,,,
2021-06-01 10:50:10+02:00,,,,,,,,,,,,,
2021-06-01 10:50:15+02:00,,,,,,,,,,,,,
2021-06-01 10:50:20+02:00,,,,,,,,,,,,,
2021-06-01 10:50:25+02:00,,,,,,,,,,,,,
2021-06-01 10:50:30+02:00,,,,,,,,,,,,,
2021-06-01 10:50:35+02:00,,,,,,,,,,,,,
2021-06-01 10:50:40+02:00,,,,,,,,,,,,,
2021-06-01 10:50:45+02:00,,,,,,,,,,,,,
2021-06-01 10:50:50+02:00,,,,,,,,,,,,,
2021-06-01 10:50:55+02:00,,,,,,,,,,,,,
2021-06-01 10:51:00+02:00,,,,,,,,,,,,,
2021-06-01 10:51:05+02:00,,,,,,,,,,,,,
2021-06-01 10:51:10+02:00,,,,,,,,,,,,,
2021-06-01 10:51:15+02:00,,,,,,,,,,,,,
2021-06-01 10:51:20+02:00,,,,,,,,,,,,,
2021-06-01 10:51:25+02:00,,,,,,,,,,,,,
2021-06-01 10:51:30+02:00,,,,,,,,,,,,,
2021-06-01 10:51:35+02:00,,,,,,,,,,,,,
2021-06-01 10:51:40+02:00,,,,,,,,,,,,,
2021-06-01 10:51:45+02:00,,,,,,,,,,,,,
2021-06-01 10:51:50+02:00,,,,,,,,,,,,,
2021-06-01 10:51:55+02:00,,,,,,,,,,,,,
2021-06-01 10:52:00+02:00,,,,,,,,,,,,,
2021-06-01 10:52:05+02:00,,,,,,,,,,,,,
2021-06-01 10:52:10+02:00,,,,,,,,,,,,,
2021-06-01 10:52:15+02:00,,,,,,,,,,,,,
2021-06-01 10:52:20+02:00,,,,,,,,,,,,,
2021-06-01 10:52:25+02:00,,,,,,,,,,,,,
2021-06-01 10:52:30+02:00,,,,,,,,,,,,,
2021-06-01 10:52:35+02:00,,,,,,,,,,,,,
2021-06-01 10:52:40+02:00,,,,,,,,,,,,,
2021-06-01 10:52:45+02:00,,,,,,,,,,,,,
2021-06-01 10:52:50+02:00,,,,,,,,,,,,,
2021-06-01 10:52:55+02:00,,,,,,,,,,,,,
2021-06-01 10:53:00+02:00,,,,,,,,,,,,,
2021-06-01 10:53:05+02:00,,,,,,,,,,,,,
2021-06-01 10:53:10+02:00,,,,,,,,,,,,,
2021-06-01 10:53:15+02:00,,,,,,,,,,,,,
2021-06-01 10:53:20+02:00,,,,,,,,,,,,,
2021-06-01 10:53:25+02:00,,,,,,,,,,,,,
2021-06-01 10:53:30+02:00,,,,,,,,,,,,,
2021-06-01 10:53:35+02:00,,,,,,,,,,,,,
2021-06-01 10:53:40+02:00,,,,,,,,,,,,,
2021-06-01 10:53:45+02:00,,,,,,,,,,,,,
2021-06-01 10:53:50+02:00,,,,,,,,,,,,,
2021-06-01 10:53:55+02:00,,,,,,,,,,,,,
2021-06-01 10:54:00+02:00,,,,,,,,,,,,,
2021-06-01 10:54:05+02:00,,,,,,,,,,,,,
2021-06-01 10:54:10+02:00,,,,,,,,,,,,,
2021-06-01 10:54:15+02:00,,,,,,,,,,,,,
2021-06-01 10:54:20+02:00,,,,,,,,,,,,,
2021-06-01 10:54:25+02:00,,,,,,,,,,,,,
2021-06-01 10:54:30+02:00,,,,,,,,,,,,,
2021-06-01 10:54:35+02:00,,,,,,,,,,,,,
2021-06-01 10:54:40+02:00,,,,,,,,,,,,,
2021-06-01 10:54:45+02:00,,,,,,,,,,,,,
2021-06-01 10:54:50+02:00,,,,,,,,,,,,,
2021-06-01 10:54:55+02:00,,,,,,,,,,,,,
2021-06-01 10:55:00+02:00,,,,,,,,,,,,,
2021-06-01 10:55:05+02:00,,,,,,,,,,,,,
2021-06-01 10:55:10+02:00,,,,,,,,,,,,,
2021-06-01 10:55:15+02:00,,,,,,,,,,,,,
2021-06-01 10:55:20+02:00,,,,,,,,,,,,,
2021-06-01 10:55:25+02:00,,,,,,,,,,,,,
2021-06-01 10:55:30+02:00,,,,,,,,,,,,,
2021-06-01 10:55:35+02:00,,,,,,,,,,,,,
2021-06-01 10:55:40+02:00,,,,,,,,,,,,,
2021-06-01 10:55:45+02:00,,,,,,,,,,,,,
2021-06-01 10:55:50+02:00,,,,,,,,,,,,,
2021-06-01 10:55:55+02:00,,,,,,,,,,,,,
2021-06-01 10:56:00+02:00,,,,,,,,,,,,,
2021-06-01 10:56:05+02:00,,,,,,,,,,,,,
2021-06-01 10:56:10+02:00,,,,,,,,,,,,,
2021-06-01 10:56:15+02:00,,,,,,,,,,,,,
2021-06-01 10:56:20+02:00,,,,,,,,,,,,,
2021-06-01 10:56:25+02:00,,,,,,,,,,,,,
2021-06-01 10:56:30+02:00,,,,,,,,,,,,,
2021-06-01 10:56:35+02:00,,,,,,,,,,,,,
2021-06-01 10:56:40+02:00,,,,,,,,,,,,,
2021-06-01 10:56:45+02:00,,,,,,,,,,,,,
2021-06-01 10:56:50+02:00,,,,,,,,,,,,,
2021-06-01 10:56:55+02:00,,,,,,,,,,,,,
2021-06-01 10:57:00+02:00,,,,,,,,,,,,,
2021-06-01 10:57:05+02:00,,,,,,,,,,,,,
2021-06-01 10:57:10+02:00,,,,,,,,,,,,,
2021-06-01 10:57:15+02:00,,,,,,,,,,,,,
2021-06-01 10:57:20+02:00,,,,,,,,,,,,,
2021-06-01 10:57:25+02:00,,,,,,,,,,,,,
2021-06-01 10:57:30+02:00,,,,,,,,,,,,,
2021-06-01 10:57:35+02:00,,,,,,,,,,,,,
2021-06-01 10:57:40+02:00,,,,,,,,,,,,,
2021-06-01 10:57:45+02:00,,,,,,,,,,,,,
2021-06-01 10:57:50+02:00,,,,,,,,,,,,,
2021-06-01 10:57:55+02:00,,,,,,,,,,,,,
2021-06-01 10:58:00+02:00,,,,,,,,,,,,,
2021-06-01 10:58:05+02:00,,,,,,,,,,,,,
2021-06-01 10:58:10+02:00,,,,,,,,,,,,,
2021-06-01 10:58:15+02:00,,,,,,,,,,,,,
2021-06-01 10:58:20+02:00,,,,,,,,,,,,,
2021-06-01 10:58:25+02:00,,,,,,,,,,,,,
2021-06-01 10:58:30+02:00,,,,,,,,,,,,,
2021-06-01 10:58:35+02:00,,,,,,,,,,,,,
2021-06-01 10:58:40+02:00,,,,,,,,,,,,,
2021-06-01 10:58:45+02:00,,,,,,,,,,,,,
2021-06-01 10:58:50+02:00,,,,,,,,,,,,,
2021-06-01 10:58:55+02:00,,,,,,,,,,,,,
2021-06-01 10:59:00+02:00,,,,,,,,,,,,,
2021-06-01 10:59:05+02:00,0.020000000000000018,0.4925373134328358,34.0,100.0,-0.4925373134328358,0.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01 10:59:10+02:00,,,,,,,,,,,,,
2021-06-01 10:59:15+02:00,,,,,,,,,,,,,
2021-06-01 10:59:20+02:00,,,,,,,,,,,,,
2021-06-01 10:59:25+02:00,,,,,,,,,,,,,
2021-06-01 10:59:30+02:00,0.03500000000000014,0.9204455051710422,2414.0,100.0,0.9204455051710422,936.0,1641.0,2504.6666666666665,0.0,0.0,0.9562610994591902,0.020401727144934562,0.00010829073897600687
2021-06-01 10:59:35+02:00,,,,,,,,,,,,,
2021-06-01 10:59:40+02:00,,,,,,,,,,,,,
2021-06-01 10:59:45+02:00,,,,,,,,,,,,,
2021-06-01 10:59:50+02:00,,,,,,,,,,,,,
2021-06-01 10:59:55+02:00,,,,,,,,,,,,,
2021-06-01 11:00:00+02:00,,,,,,,,,,,,,
2021-06-01 11:00:05+02:00,,,,,,,,,,,,,
2021-06-01 11:00:10+02:00,,,,,,,,,,,,,
2021-06-01 11:00:15+02:00,,,,,,,,,,,,,
2021-06-01 11:00:20+02:00,,,,,,,,,,,,,
2021-06-01 11:00:25+02:00,,,,,,,,,,,,,
2021-06-01 11:00:30+02:00,,,,,,,,,,,,,
2021-06-01 11:00:35+02:00,,,,,,,,,,,,,
2021-06-01 11:00:40+02:00,,,,,,,,,,,,,
2021-06-01 11:00:45+02:00,,,,,,,,,,,,,
2021-06-01 11:00:50+02:00,,,,,,,,,,,,,
2021-06-01 11:00:55+02:00,0.03500000000000014,0.9204455051710422,2414.0,100.0,0.9204455051710422,936.0,1641.0,4911.0,200.0,0.0,0.0,0.0,0.0
2021-06-01 11:01:00+02:00,0.03500000000000014,0.9204455051710422,2414.0,100.0,0.9204455051710422,936.0,1641.0,4911.0,4242.75,0.0,0.0,0.0,0.0
2021-06-01 11:01:05+02:00,,,,,,,,,,,,,
2021-06-01 11:01:10+02:00,,,,,,,,,,,,,
2021-06-01 11:01:15+02:00,,,,,,,,,,,,,
2021-06-01 11:01:20+02:00,,,,,,,,,,,,,
2021-06-01 11:01:25+02:00,,,,,,,,,,,,,
2021-06-01 11:01:30+02:00,,,,,,,,,,,,,
2021-06-01 11:01:35+02:00,,,,,,,,,,,,,
2021-06-01 11:01:40+02:00,,,,,,,,,,,,,
2021-06-01 11:01:45+02:00,,,,,,,,,,,,,
2021-06-01 11:01:50+02:00,,,,,,,,,,,,,
2021-06-01 11:01:55+02:00,,,,,,,,,,,,,
2021-06-01 11:02:00+02:00,,,,,,,,,,,,,
2021-06-01 11:02:05+02:00,,,,,,,,,,,,,
2021-06-01 11:02:10+02:00,,,,,,,,,,,,,
2021-06-01 11:02:15+02:00,,,,,,,,,,,,,
2021-06-01 11:02:20+02:00,,,,,,,,,,,,,
2021-06-01 11:02:25+02:00,,,,,,,,,,,,,
2021-06-01 11:02:30+02:00,,,,,,,,,,,,,
2021-06-01 11:02:35+02:00,,,,,,,,,,,,,
2021-06-01 11:02:40+02:00,,,,,,,,,,,,,
2021-06-01 11:02:45+02:00,,,,,,,,,,,,,
2021-06-01 11:02:50+02:00,,,,,,,,,,,,,
2021-06-01 11:02:55+02:00,,,,,,,,,,,,,
2021-06-01 11:03:00+02:00,,,,,,,,,,,,,
2021-06-01 11:03:05+02:00,,,,,,,,,,,,,
2021-06-01 11:03:10+02:00,,,,,,,,,,,,,
2021-06-01 11:03:15+02:00,,,,,,,,,,,,,
2021-06-01 11:03:20+02:00,,,,,,,,,,,,,
2021-06-01 11:03:25+02:00,,,,,,,,,,,,,
2021-06-01 11:03:30+02:00,,,,,,,,,,,,,
2021-06-01 11:03:35+02:00,,,,,,,,,,,,,
2021-06-01 11:03:40+02:00,,,,,,,,,,,,,
2021-06-01 11:03:45+02:00,,,,,,,,,,,,,
2021-06-01 11:03:50+02:00,,,,,,,,,,,,,
2021-06-01 11:03:55+02:00,,,,,,,,,,,,,
2021-06-01 11:04:00+02:00,,,,,,,,,,,,,
2021-06-01 11:04:05+02:00,,,,,,,,,,,,,
2021-06-01 11:04:10+02:00,,,,,,,,,,,,,
2021-06-01 11:04:15+02:00,,,,,,,,,,,,,
2021-06-01 11:04:20+02:00,,,,,,,,,,,,,
2021-06-01 11:04:25+02:00,,,,,,,,,,,,,
2021-06-01 11:04:30+02:00,,,,,,,,,,,,,
2021-06-01 11:04:35+02:00,,,,,,,,,,,,,
2021-06-01 11:04:40+02:00,,,,,,,,,,,,,
2021-06-01 11:04:45+02:00,,,,,,,,,,,,,
2021-06-01 11:04:50+02:00,,,,,,,,,,,,,
2021-06-01 11:04:55+02:00,,,,,,,,,,,,,
2021-06-01 11:05:00+02:00,,,,,,,,,,,,,
2021-06-01 11:05:05+02:00,,,,,,,,,,,,,
2021-06-01 11:05:10+02:00,,,,,,,,,,,,,
2021-06-01 11:05:15+02:00,,,,,,,,,,,,,
2021-06-01 11:05:20+02:00,,,,,,,,,,,,,
2021-06-01 11:05:25+02:00,,,,,,,,,,,,,
2021-06-01 11:05:30+02:00,,,,,,,,,,,,,
2021-06-01 11:05:35+02:00,,,,,,,,,,,,,
2021-06-01 11:05:40+02:00,,,,,,,,,,,,,
2021-06-01 11:05:45+02:00,,,,,,,,,,,,,
2021-06-01 11:05:50+02:00,,,,,,,,,,,,,
2021-06-01 11:05:55+02:00,,,,,,,,,,,,,
2021-06-01 11:06:00+02:00,,,,,,,,,,,,,
2021-06-01 11:06:05+02:00,,,,,,,,,,,,,
2021-06-01 11:06:10+02:00,,,,,,,,,,,,,
2021-06-01 11:06:15+02:00,,,,,,,,,,,,,
2021-06-01 11:06:20+02:00,,,,,,,,,,,,,
2021-06-01 11:06:25+02:00,,,,,,,,,,,,,
2021-06-01 11:06:30+02:00,,,,,,,,,,,,,
2021-06-01 11:06:35+02:00,,,,,,,,,,,,,
2021-06-01 11:06:40+02:00,,,,,,,,,,,,,
2021-06-01 11:06:45+02:00,,,,,,,,,,,,,
2021-06-01 11:06:50+02:00,,,,,,,,,,,,,
2021-06-01 11:06:55+02:00,,,,,,,,,,,,,
2021-06-01 11:07:00+02:00,,,,,,,,,,,,,
2021-06-01 11:07:05+02:00,,,,,,,,,,,,,
2021-06-01 11:07:10+02:00,,,,,,,,,,,,,
2021-06-01 11:07:15+02:00,,,,,,,,,,,,,
2021-06-01 11:07:20+02:00,,,,,,,,,,,,,
2021-06-01 11:07:25+02:00,,,,,,,,,,,,,
2021-06-01 11:07:30+02:00,,,,,,,,,,,,,
2021-06-01 11:07:35+02:00,,,,,,,,,,,,,
2021-06-01 11:07:40+02:00,,,,,,,,,,,,,
2021-06-01 11:07:45+02:00,,,,,,,,,,,,,
2021-06-01 11:07:50+02:00,,,,,,,,,,,,,
2021-06-01 11:07:55+02:00,,,,,,,,,,,,,
2021-06-01 11:08:00+02:00,,,,,,,,,,,,,
2021-06-01 11:08:05+02:00,,,,,,,,,,,,,
2021-06-01 11:08:10+02:00,0.03500000000000014,0.9171499585749793,2314.0,100.0,0.9171499585749793,100.0,0.0,0.0,0.0,0.0,0.0035803820840545116,7.723062456353546e-06,0.0
2021-06-01 11:08:15+02:00,,,,,,,,,,,,,
2021-06-01 11:08:20+02:00,,,,,,,,,,,,,
2021-06-01 11:08:25+02:00,,,,,,,,,,,,,
2021-06-01 11:08:30+02:00,,,,,,,,,,,,,
2021-06-01 11:08:35+02:00,,,,,,,,,,,,,
2021-06-01 11:08:40+02:00,,,,,,,,,,,,,
2021-06-01 11:08:45+02:00,,,,,,,,,,,,,
2021-06-01 11:08:50+02:00,,,,,,,,,,,,,
2021-06-01 11:08:55+02:00,,,,,,,,,,,,,
2021-06-01 11:09:00+02:00,,,,,,,,,,,,,
2021-06-01 11:09:05+02:00,,,,,,,,,,,,,
2021-06-01 11:09:10+02:00,,,,,,,,,,,,,
2021-06-01 11:09:15+02:00,,,,,,,,,,,,,
2021-06-01 11:09:20+02:00,,,,,,,,,,,,,
2021-06-01 11:09:25+02:00,,,,,,,,,,,,,
2021-06-01 11:09:30+02:00,,,,,,,,,,,,,
2021-06-01 11:09:35+02:00,,,,,,,,,,,,,
2021-06-01 11:09:40+02:00,,,,,,,,,,,,,
2021-06-01 11:09:45+02:00,,,,,,,,,,,,,
2021-06-01 11:09:50+02:00,,,,,,,,,,,,,
2021-06-01 11:09:55+02:00,,,,,,,,,,,,,
2021-06-01 11:10:00+02:00,,,,,,,,,,,,,
2021-06-01 11:10:05+02:00,,,,,,,,,,,,,
2021-06-01 11:10:10+02:00,,,,,,,,,,,,,
2021-06-01 11:10:15+02:00,,,,,,,,,,,,,
2021-06-01 11:10:20+02:00,,,,,,,,,,,,,
2021-06-01 11:10:25+02:00,,,,,,,,,,,,,
2021-06-01 11:10:30+02:00,,,,,,,,,,,,,
2021-06-01 11:10:35+02:00,,,,,,,,,,,,,
2021-06-01 11:10:40+02:00,,,,,,,,,,,,,
2021-06-01 11:10:45+02:00,,,,,,,,,,,,,
2021-06-01 11:10:50+02:00,0.03500000000000014,0.9171499585749793,2314.0,100.0,0.9171499585749793,100.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0
2021-06-01 11:10:55+02:00,,,,,,,,,,,,,
2021-06-01 11:11:00+02:00,,,,,,,,,,,,,
2021-06-01 11:11:05+02:00,,,,,,,,,,,,,
2021-06-01 11:11:10+02:00,,,,,,,,,,,,,
2021-06-01 11:11:15+02:00,,,,,,,,,,,,,
2021-06-01 11:11:20+02:00,,,,,,,,,,,,,
2021-06-01 11:11:25+02:00,,,,,,,,,,,,,
2021-06-01 11:11:30+02:00,,,,,,,,,,,,,
2021-06-01 11:11:35+02:00,,,,,,,,,,,,,
2021-06-01 11:11:40+02:00,,,,,,,,,,,,,
2021-06-01 11:11:45+02:00,,,,,,,,,,,,,
2021-06-01 11:11:50+02:00,,,,,,,,,,,,,
2021-06-01 11:11:55+02:00,,,,,,,,,,,,,
2021-06-01 11:12:00+02:00,,,,,,,,,,,,,
2021-06-01 11:12:05+02:00,,,,,,,,,,,,,
2021-06-01 11:12:10+02:00,,,,,,,,,,,,,
2021-06-01 11:12:15+02:00,,,,,,,,,,,,,
2021-06-01 11:12:20+02:00,,,,,,,,,,,,,
2021-06-01 11:12:25+02:00,,,,,,,,,,,,,
2021-06-01 11:12:30+02:00,,,,,,,,,,,,,
2021-06-01 11:12:35+02:00,,,,,,,,,,,,,
2021-06-01 11:12:40+02:00,,,,,,,,,,,,,
2021-06-01 11:12:45+02:00,,,,,,,,,,,,,
2021-06-01 11:12:50+02:00,,,,,,,,,,,,,
2021-06-01 11:12:55+02:00,,,,,,,,,,,,,
2021-06-01 11:13:00+02:00,,,,,,,,,,,,,
2021-06-01 11:13:05+02:00,,,,,,,,,,,,,
2021-06-01 11:13:10+02:00,,,,,,,,,,,,,
2021-06-01 11:13:15+02:00,,,,,,,,,,,,,
2021-06-01 11:13:20+02:00,,,,,,,,,,,,,
2021-06-01 11:13:25+02:00,,,,,,,,,,,,,
2021-06-01 11:13:30+02:00,,,,,,,,,,,,,
2021-06-01 11:13:35+02:00,,,,,,,,,,,,,
2021-06-01 11:13:40+02:00,,,,,,,,,,,,,
2021-06-01 11:13:45+02:00,,,,,,,,,,,,,
2021-06-01 11:13:50+02:00,,,,,,,,,,,,,
2021-06-01 11:13:55+02:00,,,,,,,,,,,,,
2021-06-01 11:14:00+02:00,,,,,,,,,,,,,
2021-06-01 11:14:05+02:00,,,,,,,,,,,,,
2021-06-01 11:14:10+02:00,,,,,,,,,,,,,
2021-06-01 11:14:15+02:00,,,,,,,,,,,,,
2021-06-01 11:14:20+02:00,,,,,,,,,,,,,
2021-06-01 11:14:25+02:00,,,,,,,,,,,,,
2021-06-01 11:14:30+02:00,,,,,,,,,,,,,
2021-06-01 11:14:35+02:00,,,,,,,,,,,,,
2021-06-01 11:14:40+02:00,,,,,,,,,,,,,
2021-06-01 11:14:45+02:00,,,,,,,,,,,,,
2021-06-01 11:14:50+02:00,,,,,,,,,,,,,
2021-06-01 11:14:55+02:00,,,,,,,,,,,,,
2021-06-01 11:15:00+02:00,,,,,,,,,,,,,
2021-06-01 11:15:05+02:00,,,,,,,,,,,,,
2021-06-01 11:15:10+02:00,,,,,,,,,,,,,
2021-06-01 11:15:15+02:00,,,,,,,,,,,,,
2021-06-01 11:15:20+02:00,,,,,,,,,,,,,
2021-06-01 11:15:25+02:00,,,,,,,,,,,,,
2021-06-01 11:15:30+02:00,,,,,,,,,,,,,
2021-06-01 11:15:35+02:00,,,,,,,,,,,,,
2021-06-01 11:15:40+02:00,,,,,,,,,,,,,
2021-06-01 11:15:45+02:00,,,,,,,,,,,,,
2021-06-01 11:15:50+02:00,,,,,,,,,,,,,
2021-06-01 11:15:55+02:00,,,,,,,,,,,,,
2021-06-01 11:16:00+02:00,,,,,,,,,,,,,
2021-06-01 11:16:05+02:00,,,,,,,,,,,,,
2021-06-01 11:16:10+02:00,0.03500000000000014,0.9171499585749793,2314.0,100.0,0.9171499585749793,0.0,0.0,0.0,182.5,0.0,0.0,0.0,0.0
2021-06-01 11:16:15+02:00,0.03500000000000014,0.9171499585749793,2314.0,100.0,0.9171499585749793,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0
2021-06-01 11:16:20+02:00,,,,,,,,,,,,,
2021-06-01 11:16:25+02:00,0.03500000000000014,0.9171499585749793,2314.0,100.0,0.9171499585749793,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0
2021-06-01 11:16:30+02:00,,,,,,,,,,,,,
2021-06-01 11:16:35+02:00,,,,,,,,,,,,,
2021-06-01 11:16:40+02:00,0.03500000000000014,0.5881949210706932,2314.0,600.0,0.5881949210706932,0.0,0.0,0.0,1869.0,0.0,0.17933546985893106,0.009476695019137074,0.0
2021-06-01 11:16:45+02:00,,,,,,,,,,,,,
2021-06-01 11:16:50+02:00,,,,,,,,,,,,,
2021-06-01 11:16:55+02:00,,,,,,,,,,,,,
2021-06-01 11:17:00+02:00,,,,,,,,,,,,,
2021-06-01 11:17:05+02:00,0.03500000000000014,0.5881949210706932,2314.0,600.0,0.5881949210706932,0.0,0.0,0.0,3992.0,0.0,0.0,0.0,0.0
2021-06-01 11:17:10+02:00,,,,,,,,,,,,,
2021-06-01 11:17:15+02:00,,,,,,,,,,,,,
2021-06-01 11:17:20+02:00,,,,,,,,,,,,,
2021-06-01 11:17:25+02:00,,,,,,,,,,,,,
2021-06-01 11:17:30+02:00,,,,,,,,,,,,,
2021-06-01 11:17:35+02:00,,,,,,,,,,,,,
2021-06-01 11:17:40+02:00,,,,,,,,,,,,,
2021-06-01 11:17:45+02:00,,,,,,,,,,,,,
2021-06-01 11:17:50+02:00,,,,,,,,,,,,,
2021-06-01 11:17:55+02:00,,,,,,,,,,,,,
2021-06-01 11:18:00+02:00,,,,,,,,,,,,,
2021-06-01 11:18:05+02:00,,,,,,,,,,,,,
2021-06-01 11:18:10+02:00,,,,,,,,,,,,,
2021-06-01 11:18:15+02:00,,,,,,,,,,,,,
2021-06-01 11:18:20+02:00,,,,,,,,,,,,,
2021-06-01 11:18:25+02:00,,,,,,,,,,,,,
2021-06-01 11:18:30+02:00,,,,,,,,,,,,,
2021-06-01 11:18:35+02:00,,,,,,,,,,,,,
2021-06-01 11:18:40+02:00,,,,,,,,,,,,,
2021-06-01 11:18:45+02:00,0.03000000000000025,0.03863730785209805,2314.0,2500.0,-0.03863730785209805,0.0,0.0,0.0,7752.0,0.0,1.065687931785889,0.006379712061827418,2.5444256722372082e-05
2021-06-01 11:18:50+02:00,,,,,,,,,,,,,
2021-06-01 11:18:55+02:00,,,,,,,,,,,,,
2021-06-01 11:19:00+02:00,,,,,,,,,,,,,
2021-06-01 11:19:05+02:00,,,,,,,,,,,,,
2021-06-01 11:19:10+02:00,,,,,,,,,,,,,
2021-06-01 11:19:15+02:00,,,,,,,,,,,,,
2021-06-01 11:19:20+02:00,,,,,,,,,,,,,
2021-06-01 11:19:25+02:00,,,,,,,,,,,,,
2021-06-01 11:19:30+02:00,,,,,,,,,,,,,
2021-06-01 11:19:35+02:00,,,,,,,,,,,,,
2021-06-01 11:19:40+02:00,,,,,,,,,,,,,
2021-06-01 11:19:45+02:00,,,,,,,,,,,,,
2021-06-01 11:19:50+02:00,,,,,,,,,,,,,
2021-06-01 11:19:55+02:00,,,,,,,,,,,,,
2021-06-01 11:20:00+02:00,,,,,,,,,,,,,
2021-06-01 11:20:05+02:00,,,,,,,,,,,,,
2021-06-01 11:20:10+02:00,,,,,,,,,,,,,
2021-06-01 11:20:15+02:00,,,,,,,,,,,,,
2021-06-01 11:20:20+02:00,,,,,,,,,,,,,
2021-06-01 11:20:25+02:00,,,,,,,,,,,,,
2021-06-01 11:20:30+02:00,,,,,,,,,,,,,
2021-06-01 11:20:35+02:00,,,,,,,,,,,,,
2021-06-01 11:20:40+02:00,,,,,,,,,,,,,
2021-06-01 11:20:45+02:00,,,,,,,,,,,,,
2021-06-01 11:20:50+02:00,,,,,,,,,,,,,
2021-06-01 11:20:55+02:00,,,,,,,,,,,,,
2021-06-01 11:21:00+02:00,,,,,,,,,,,,,
2021-06-01 11:21:05+02:00,,,,,,,,,,,,,
2021-06-01 11:21:10+02:00,,,,,,,,,,,,,
2021-06-01 11:21:15+02:00,,,,,,,,,,,,,
2021-06-01 11:21:20+02:00,,,,,,,,,,,,,
2021-06-01 11:21:25+02:00,,,,,,,,,,,,,
2021-06-01 11:21:30+02:00,,,,,,,,,,,,,
2021-06-01 11:21:35+02:00,,,,,,,,,,,,,
2021-06-01 11:21:40+02:00,,,,,,,,,,,,,
2021-06-01 11:21:45+02:00,,,,,,,,,,,,,
