t,spread,abs_imb,l1_ask_size,l1_bid_size,l1_imbalance,traded_quantity,qty_cancelled,qty_modification,qty_submission,qty_aggressive,var_imb,d_imb,d_mid_price
2021-06-01 11:16:45+02:00,,,,,,,,,,,,,
2021-06-01 11:16:50+02:00,,,,,,,,,,,,,
2021-06-01 11:16:55+02:00,,,,,,,,,,,,,
2021-06-01 11:17:00+02:00,,,,,,,,,,,,,
2021-06-01 11:17:05+02:00,,,,,,,,,,,,,
2021-06-01 11:17:10+02:00,,,,,,,,,,,,,
2021-06-01 11:17:15+02:00,,,,,,,,,,,,,
2021-06-01 11:17:20+02:00,,,,,,,,,,,,,
2021-06-01 11:17:25+02:00,,,,,,,,,,,,,
2021-06-01 11:17:30+02:00,,,,,,,,,,,,,
2021-06-01 11:17:35+02:00,,,,,,,,,,,,,
2021-06-01 11:17:40+02:00,,,,,,,,,,,,,
2021-06-01 11:17:45+02:00,,,,,,,,,,,,,
2021-06-01 11:17:50+02:00,,,,,,,,,,,,,
2021-06-01 11:17:55+02:00,0.5,0.5483870967741935,72.0,21.0,0.5483870967741935,0.0,1073.0,254.0,1259.0,0.0,0.0,0.0,0.0
2021-06-01 11:18:00+02:00,,,,,,,,,,,,,
2021-06-01 11:18:05+02:00,,,,,,,,,,,,,
2021-06-01 11:18:10+02:00,,,,,,,,,,,,,
2021-06-01 11:18:15+02:00,,,,,,,,,,,,,
2021-06-01 11:18:20+02:00,,,,,,,,,,,,,
2021-06-01 11:18:25+02:00,,,,,,,,,,,,,
2021-06-01 11:18:30+02:00,,,,,,,,,,,,,
2021-06-01 11:18:35+02:00,,,,,,,,,,,,,
2021-06-01 11:18:40+02:00,,,,,,,,,,,,,
2021-06-01 11:18:45+02:00,,,,,,,,,,,,,
2021-06-01 11:18:50+02:00,,,,,,,,,,,,,
2021-06-01 11:18:55+02:00,,,,,,,,,,,,,
2021-06-01 11:19:00+02:00,,,,,,,,,,,,,
2021-06-01 11:19:05+02:00,,,,,,,,,,,,,
2021-06-01 11:19:10+02:00,,,,,,,,,,,,,
2021-06-01 11:19:15+02:00,,,,,,,,,,,,,
2021-06-01 11:19:20+02:00,,,,,,,,,,,,,
2021-06-01 11:19:25+02:00,,,,,,,,,,,,,
2021-06-01 11:19:30+02:00,,,,,,,,,,,,,
2021-06-01 11:19:35+02:00,,,,,,,,,,,,,
2021-06-01 11:19:40+02:00,,,,,,,,,,,,,
2021-06-01 11:19:45+02:00,,,,,,,,,,,,,
2021-06-01 11:19:50+02:00,,,,,,,,,,,,,
2021-06-01 11:19:55+02:00,,,,,,,,,,,,,
2021-06-01 11:20:00+02:00,,,,,,,,,,,,,
2021-06-01 11:20:05+02:00,,,,,,,,,,,,,
2021-06-01 11:20:10+02:00,,,,,,,,,,,,,
2021-06-01 11:20:15+02:00,,,,,,,,,,,,,
2021-06-01 11:20:20+02:00,,,,,,,,,,,,,
2021-06-01 11:20:25+02:00,,,,,,,,,,,,,
2021-06-01 11:20:30+02:00,,,,,,,,,,,,,
2021-06-01 11:20:35+02:00,,,,,,,,,,,,,
2021-06-01 11:20:40+02:00,,,,,,,,,,,,,
2021-06-01 11:20:45+02:00,,,,,,,,,,,,,
2021-06-01 11:20:50+02:00,,,,,,,,,,,,,
2021-06-01 11:20:55+02:00,,,,,,,,,,,,,
2021-06-01 11:21:00+02:00,,,,,,,,,,,,,
2021-06-01 11:21:05+02:00,,,,,,,,,,,,,
2021-06-01 11:21:10+02:00,,,,,,,,,,,,,
2021-06-01 11:21:15+02:00,,,,,,,,,,,,,
2021-06-01 11:21:20+02:00,,,,,,,,,,,,,
2021-06-01 11:21:25+02:00,,,,,,,,,,,,,
2021-06-01 11:21:30+02:00,,,,,,,,,,,,,
2021-06-01 11:21:35+02:00,,,,,,,,,,,,,
2021-06-01 11:21:40+02:00,,,,,,,,,,,,,
2021-06-01 11:21:45+02:00,,,,,,,,,,,,,
2021-06-01 11:21:50+02:00,,,,,,,,,,,,,
2021-06-01 11:21:55+02:00,,,,,,,,,,,,,
2021-06-01 11:22:00+02:00,,,,,,,,,,,,,
2021-06-01 11:22:05+02:00,,,,,,,,,,,,,
2021-06-01 11:22:10+02:00,,,,,,,,,,,,,
2021-06-01 11:22:15+02:00,,,,,,,,,,,,,
2021-06-01 11:22:20+02:00,,,,,,,,,,,,,
2021-06-01 11:22:25+02:00,,,,,,,,,,,,,
2021-06-01 11:22:30+02:00,,,,,,,,,,,,,
2021-06-01 11:22:35+02:00,,,,,,,,,,,,,
2021-06-01 11:22:40+02:00,0.5,0.2743362831858407,72.0,41.0,0.2743362831858407,0.0,0.0,0.0,498.0,0.0,0.4997397188964081,0.0009511822099027918,0.0
2021-06-01 11:22:45+02:00,0.5,0.2743362831858407,72.0,41.0,0.2743362831858407,0.0,0.0,31.0,498.0,0.0,0.0,0.0,0.0
2021-06-01 11:22:50+02:00,,,,,,,,,,,,,
2021-06-01 11:22:55+02:00,,,,,,,,,,,,,
2021-06-01 11:23:00+02:00,,,,,,,,,,,,,
2021-06-01 11:23:05+02:00,,,,,,,,,,,,,
2021-06-01 11:23:10+02:00,,,,,,,,,,,,,
2021-06-01 11:23:15+02:00,,,,,,,,,,,,,
2021-06-01 11:23:20+02:00,,,,,,,,,,,,,
2021-06-01 11:23:25+02:00,,,,,,,,,,,,,
2021-06-01 11:23:30+02:00,,,,,,,,,,,,,
2021-06-01 11:23:35+02:00,,,,,,,,,,,,,
2021-06-01 11:23:40+02:00,,,,,,,,,,,,,
2021-06-01 11:23:45+02:00,,,,,,,,,,,,,
2021-06-01 11:23:50+02:00,,,,,,,,,,,,,
2021-06-01 11:23:55+02:00,,,,,,,,,,,,,
2021-06-01 11:24:00+02:00,,,,,,,,,,,,,
2021-06-01 11:24:05+02:00,,,,,,,,,,,,,
2021-06-01 11:24:10+02:00,,,,,,,,,,,,,
2021-06-01 11:24:15+02:00,,,,,,,,,,,,,
2021-06-01 11:24:20+02:00,,,,,,,,,,,,,
2021-06-01 11:24:25+02:00,,,,,,,,,,,,,
2021-06-01 11:24:30+02:00,,,,,,,,,,,,,
2021-06-01 11:24:35+02:00,,,,,,,,,,,,,
2021-06-01 11:24:40+02:00,,,,,,,,,,,,,
2021-06-01 11:24:45+02:00,,,,,,,,,,,,,
2021-06-01 11:24:50+02:00,,,,,,,,,,,,,
2021-06-01 11:24:55+02:00,,,,,,,,,,,,,
2021-06-01 11:25:00+02:00,,,,,,,,,,,,,
2021-06-01 11:25:05+02:00,,,,,,,,,,,,,
2021-06-01 11:25:10+02:00,,,,,,,,,,,,,
2021-06-01 11:25:15+02:00,,,,,,,,,,,,,
2021-06-01 11:25:20+02:00,0.5,0.2743362831858407,72.0,41.0,0.2743362831858407,0.0,0.0,31.0,498.0,0.0,0.0,0.0,0.0
2021-06-01 11:25:25+02:00,0.5,0.2743362831858407,72.0,41.0,0.2743362831858407,0.0,80.0,31.0,498.0,0.0,0.0,0.0,0.0
2021-06-01 11:25:30+02:00,,,,,,,,,,,,,
2021-06-01 11:25:35+02:00,0.5,0.2743362831858407,72.0,41.0,0.2743362831858407,0.0,160.0,31.0,578.0,0.0,0.0,0.0,0.0
2021-06-01 11:25:40+02:00,,,,,,,,,,,,,
2021-06-01 11:25:45+02:00,,,,,,,,,,,,,
2021-06-01 11:25:50+02:00,,,,,,,,,,,,,
2021-06-01 11:25:55+02:00,,,,,,,,,,,,,
2021-06-01 11:26:00+02:00,0.5,0.26126126126126126,70.0,41.0,0.26126126126126126,0.0,160.0,40.0,658.0,0.0,0.047660563789596,0.00048332921501476533,0.0
2021-06-01 11:26:05+02:00,,,,,,,,,,,,,
2021-06-01 11:26:10+02:00,,,,,,,,,,,,,
2021-06-01 11:26:15+02:00,,,,,,,,,,,,,
2021-06-01 11:26:20+02:00,,,,,,,,,,,,,
2021-06-01 11:26:25+02:00,,,,,,,,,,,,,
2021-06-01 11:26:30+02:00,,,,,,,,,,,,,
2021-06-01 11:26:35+02:00,,,,,,,,,,,,,
2021-06-01 11:26:40+02:00,,,,,,,,,,,,,
2021-06-01 11:26:45+02:00,,,,,,,,,,,,,
2021-06-01 11:26:50+02:00,,,,,,,,,,,,,
2021-06-01 11:26:55+02:00,,,,,,,,,,,,,
2021-06-01 11:27:00+02:00,,,,,,,,,,,,,
2021-06-01 11:27:05+02:00,,,,,,,,,,,,,
2021-06-01 11:27:10+02:00,,,,,,,,,,,,,
2021-06-01 11:27:15+02:00,,,,,,,,,,,,,
2021-06-01 11:27:20+02:00,,,,,,,,,,,,,
2021-06-01 11:27:25+02:00,,,,,,,,,,,,,
2021-06-01 11:27:30+02:00,,,,,,,,,,,,,
2021-06-01 11:27:35+02:00,,,,,,,,,,,,,
2021-06-01 11:27:40+02:00,,,,,,,,,,,,,
2021-06-01 11:27:45+02:00,,,,,,,,,,,,,
2021-06-01 11:27:50+02:00,,,,,,,,,,,,,
2021-06-01 11:27:55+02:00,,,,,,,,,,,,,
2021-06-01 11:28:00+02:00,,,,,,,,,,,,,
2021-06-01 11:28:05+02:00,,,,,,,,,,,,,
2021-06-01 11:28:10+02:00,,,,,,,,,,,,,
2021-06-01 11:28:15+02:00,,,,,,,,,,,,,
2021-06-01 11:28:20+02:00,,,,,,,,,,,,,
2021-06-01 11:28:25+02:00,,,,,,,,,,,,,
2021-06-01 11:28:30+02:00,,,,,,,,,,,,,
2021-06-01 11:28:35+02:00,,,,,,,,,,,,,
2021-06-01 11:28:40+02:00,,,,,,,,,,,,,
2021-06-01 11:28:45+02:00,,,,,,,,,,,,,
2021-06-01 11:28:50+02:00,,,,,,,,,,,,,
2021-06-01 11:28:55+02:00,,,,,,,,,,,,,
2021-06-01 11:29:00+02:00,,,,,,,,,,,,,
2021-06-01 11:29:05+02:00,,,,,,,,,,,,,
2021-06-01 11:29:10+02:00,,,,,,,,,,,,,
2021-06-01 11:29:15+02:00,,,,,,,,,,,,,
2021-06-01 11:29:20+02:00,,,,,,,,,,,,,
2021-06-01 11:29:25+02:00,0.5,0.5757575757575758,78.0,21.0,0.5757575757575758,0.0,160.0,9.0,434.6666666666667,0.0,0.4012539184952979,0.0005177021893484029,0.0
2021-06-01 11:29:30+02:00,,,,,,,,,,,,,
2021-06-01 11:29:35+02:00,,,,,,,,,,,,,
2021-06-01 11:29:40+02:00,,,,,,,,,,,,,
2021-06-01 11:29:45+02:00,,,,,,,,,,,,,
2021-06-01 11:29:50+02:00,,,,,,,,,,,,,
2021-06-01 11:29:55+02:00,,,,,,,,,,,,,
2021-06-01 11:30:00+02:00,,,,,,,,,,,,,
2021-06-01 11:30:05+02:00,,,,,,,,,,,,,
2021-06-01 11:30:10+02:00,,,,,,,,,,,,,
2021-06-01 11:30:15+02:00,,,,,,,,,,,,,
2021-06-01 11:30:20+02:00,,,,,,,,,,,,,
2021-06-01 11:30:25+02:00,,,,,,,,,,,,,
2021-06-01 11:30:30+02:00,,,,,,,,,,,,,
2021-06-01 11:30:35+02:00,,,,,,,,,,,,,
2021-06-01 11:30:40+02:00,,,,,,,,,,,,,
2021-06-01 11:30:45+02:00,,,,,,,,,,,,,
2021-06-01 11:30:50+02:00,,,,,,,,,,,,,
2021-06-01 11:30:55+02:00,,,,,,,,,,,,,
2021-06-01 11:31:00+02:00,,,,,,,,,,,,,
2021-06-01 11:31:05+02:00,,,,,,,,,,,,,
2021-06-01 11:31:10+02:00,,,,,,,,,,,,,
2021-06-01 11:31:15+02:00,,,,,,,,,,,,,
2021-06-01 11:31:20+02:00,,,,,,,,,,,,,
2021-06-01 11:31:25+02:00,,,,,,,,,,,,,
2021-06-01 11:31:30+02:00,,,,,,,,,,,,,
2021-06-01 11:31:35+02:00,,,,,,,,,,,,,
2021-06-01 11:31:40+02:00,,,,,,,,,,,,,
2021-06-01 11:31:45+02:00,,,,,,,,,,,,,
2021-06-01 11:31:50+02:00,,,,,,,,,,,,,
2021-06-01 11:31:55+02:00,,,,,,,,,,,,,
2021-06-01 11:32:00+02:00,,,,,,,,,,,,,
2021-06-01 11:32:05+02:00,,,,,,,,,,,,,
2021-06-01 11:32:10+02:00,,,,,,,,,,,,,
2021-06-01 11:32:15+02:00,,,,,,,,,,,,,
2021-06-01 11:32:20+02:00,,,,,,,,,,,,,
2021-06-01 11:32:25+02:00,,,,,,,,,,,,,
2021-06-01 11:32:30+02:00,,,,,,,,,,,,,
2021-06-01 11:32:35+02:00,,,,,,,,,,,,,
2021-06-01 11:32:40+02:00,,,,,,,,,,,,,
2021-06-01 11:32:45+02:00,,,,,,,,,,,,,
2021-06-01 11:32:50+02:00,,,,,,,,,,,,,
2021-06-01 11:32:55+02:00,,,,,,,,,,,,,
2021-06-01 11:33:00+02:00,,,,,,,,,,,,,
2021-06-01 11:33:05+02:00,,,,,,,,,,,,,
2021-06-01 11:33:10+02:00,,,,,,,,,,,,,
2021-06-01 11:33:15+02:00,,,,,,,,,,,,,
2021-06-01 11:33:20+02:00,,,,,,,,,,,,,
2021-06-01 11:33:25+02:00,,,,,,,,,,,,,
2021-06-01 11:33:30+02:00,,,,,,,,,,,,,
2021-06-01 11:33:35+02:00,,,,,,,,,,,,,
2021-06-01 11:33:40+02:00,,,,,,,,,,,,,
2021-06-01 11:33:45+02:00,,,,,,,,,,,,,
2021-06-01 11:33:50+02:00,,,,,,,,,,,,,
2021-06-01 11:33:55+02:00,0.5,0.5757575757575758,78.0,21.0,0.5757575757575758,0.0,0.0,11.5,295.0,0.0,0.0,0.0,0.0
2021-06-01 11:34:00+02:00,,,,,,,,,,,,,
2021-06-01 11:34:05+02:00,,,,,,,,,,,,,
2021-06-01 11:34:10+02:00,,,,,,,,,,,,,
2021-06-01 11:34:15+02:00,,,,,,,,,,,,,
2021-06-01 11:34:20+02:00,,,,,,,,,,,,,
2021-06-01 11:34:25+02:00,,,,,,,,,,,,,
2021-06-01 11:34:30+02:00,,,,,,,,,,,,,
2021-06-01 11:34:35+02:00,,,,,,,,,,,,,
2021-06-01 11:34:40+02:00,,,,,,,,,,,,,
2021-06-01 11:34:45+02:00,,,,,,,,,,,,,
2021-06-01 11:34:50+02:00,,,,,,,,,,,,,
2021-06-01 11:34:55+02:00,,,,,,,,,,,,,
2021-06-01 11:35:00+02:00,,,,,,,,,,,,,
2021-06-01 11:35:05+02:00,,,,,,,,,,,,,
2021-06-01 11:35:10+02:00,,,,,,,,,,,,,
2021-06-01 11:35:15+02:00,,,,,,,,,,,,,
2021-06-01 11:35:20+02:00,,,,,,,,,,,,,
2021-06-01 11:35:25+02:00,0.5,0.5757575757575758,78.0,21.0,0.5757575757575758,0.0,249.0,23.0,495.75,0.0,0.0,0.0,0.0
2021-06-01 11:35:30+02:00,,,,,,,,,,,,,
2021-06-01 11:35:35+02:00,0.5,0.5769389438943894,78.33333333333333,21.0,0.5769389438943894,0.0,258.0,23.0,665.0,0.0,0.020510055391504065,0.028811072596327137,0.0
2021-06-01 11:35:40+02:00,,,,,,,,,,,,,
2021-06-01 11:35:45+02:00,,,,,,,,,,,,,
2021-06-01 11:35:50+02:00,,,,,,,,,,,,,
2021-06-01 11:35:55+02:00,,,,,,,,,,,,,
2021-06-01 11:36:00+02:00,,,,,,,,,,,,,
2021-06-01 11:36:05+02:00,,,,,,,,,,,,,
2021-06-01 11:36:10+02:00,,,,,,,,,,,,,
2021-06-01 11:36:15+02:00,0.5,0.5714285714285714,77.0,21.0,0.5714285714285714,3.0,258.0,23.0,674.0,0.0,0.021791767554479414,0.00031446467263685987,0.0
2021-06-01 11:36:20+02:00,,,,,,,,,,,,,
2021-06-01 11:36:25+02:00,,,,,,,,,,,,,
2021-06-01 11:36:30+02:00,,,,,,,,,,,,,
2021-06-01 11:36:35+02:00,,,,,,,,,,,,,
2021-06-01 11:36:40+02:00,0.5,0.2743362831858407,72.0,41.0,0.2743362831858407,3.0,258.0,23.0,923.0,0.0,0.5199115044247787,0.0125007274359476,0.0
2021-06-01 11:36:45+02:00,,,,,,,,,,,,,
2021-06-01 11:36:50+02:00,,,,,,,,,,,,,
2021-06-01 11:36:55+02:00,,,,,,,,,,,,,
2021-06-01 11:37:00+02:00,,,,,,,,,,,,,
2021-06-01 11:37:05+02:00,,,,,,,,,,,,,
2021-06-01 11:37:10+02:00,,,,,,,,,,,,,
2021-06-01 11:37:15+02:00,,,,,,,,,,,,,
2021-06-01 11:37:20+02:00,,,,,,,,,,,,,
2021-06-01 11:37:25+02:00,,,,,,,,,,,,,
2021-06-01 11:37:30+02:00,,,,,,,,,,,,,
2021-06-01 11:37:35+02:00,,,,,,,,,,,,,
2021-06-01 11:37:40+02:00,,,,,,,,,,,,,
2021-06-01 11:37:45+02:00,,,,,,,,,,,,,
2021-06-01 11:37:50+02:00,0.5,0.2743362831858407,72.0,41.0,0.2743362831858407,3.0,507.0,23.0,923.0,0.0,0.0,0.0,0.0
2021-06-01 11:37:55+02:00,,,,,,,,,,,,,
2021-06-01 11:38:00+02:00,,,,,,,,,,,,,
2021-06-01 11:38:05+02:00,,,,,,,,,,,,,
2021-06-01 11:38:10+02:00,,,,,,,,,,,,,
2021-06-01 11:38:15+02:00,,,,,,,,,,,,,
2021-06-01 11:38:20+02:00,0.5,0.5483870967741935,72.0,21.0,0.5483870967741935,3.0,527.0,23.0,923.0,0.0,0.9989594172736732,0.009125293473240302,0.0
2021-06-01 11:38:25+02:00,,,,,,,,,,,,,
2021-06-01 11:38:30+02:00,,,,,,,,,,,,,
2021-06-01 11:38:35+02:00,,,,,,,,,,,,,
2021-06-01 11:38:40+02:00,,,,,,,,,,,,,
2021-06-01 11:38:45+02:00,,,,,,,,,,,,,
2021-06-01 11:38:50+02:00,,,,,,,,,,,,,
2021-06-01 11:38:55+02:00,,,,,,,,,,,,,
2021-06-01 11:39:00+02:00,,,,,,,,,,,,,
2021-06-01 11:39:05+02:00,,,,,,,,,,,,,
2021-06-01 11:39:10+02:00,,,,,,,,,,,,,
2021-06-01 11:39:15+02:00,,,,,,,,,,,,,
2021-06-01 11:39:20+02:00,,,,,,,,,,,,,
2021-06-01 11:39:25+02:00,,,,,,,,,,,,,
2021-06-01 11:39:30+02:00,,,,,,,,,,,,,
2021-06-01 11:39:35+02:00,,,,,,,,,,,,,
2021-06-01 11:39:40+02:00,,,,,,,,,,,,,
2021-06-01 11:39:45+02:00,,,,,,,,,,,,,
2021-06-01 11:39:50+02:00,,,,,,,,,,,,,
2021-06-01 11:39:55+02:00,,,,,,,,,,,,,
2021-06-01 11:40:00+02:00,,,,,,,,,,,,,
2021-06-01 11:40:05+02:00,,,,,,,,,,,,,
2021-06-01 11:40:10+02:00,,,,,,,,,,,,,
2021-06-01 11:40:15+02:00,,,,,,,,,,,,,
2021-06-01 11:40:20+02:00,,,,,,,,,,,,,
2021-06-01 11:40:25+02:00,,,,,,,,,,,,,
2021-06-01 11:40:30+02:00,,,,,,,,,,,,,
2021-06-01 11:40:35+02:00,,,,,,,,,,,,,
2021-06-01 11:40:40+02:00,,,,,,,,,,,,,
2021-06-01 11:40:45+02:00,,,,,,,,,,,,,
2021-06-01 11:40:50+02:00,,,,,,,,,,,,,
2021-06-01 11:40:55+02:00,,,,,,,,,,,,,
2021-06-01 11:41:00+02:00,,,,,,,,,,,,,
2021-06-01 11:41:05+02:00,,,,,,,,,,,,,
2021-06-01 11:41:10+02:00,,,,,,,,,,,,,
2021-06-01 11:41:15+02:00,,,,,,,,,,,,,
2021-06-01 11:41:20+02:00,,,,,,,,,,,,,
2021-06-01 11:41:25+02:00,,,,,,,,,,,,,
2021-06-01 11:41:30+02:00,,,,,,,,,,,,,
2021-06-01 11:41:35+02:00,,,,,,,,,,,,,
2021-06-01 11:41:40+02:00,,,,,,,,,,,,,
2021-06-01 11:41:45+02:00,,,,,,,,,,,,,
2021-06-01 11:41:50+02:00,,,,,,,,,,,,,
2021-06-01 11:41:55+02:00,,,,,,,,,,,,,
2021-06-01 11:42:00+02:00,,,,,,,,,,,,,
2021-06-01 11:42:05+02:00,0.5,0.540311004784689,70.5,21.0,0.540311004784689,0.0,269.0,0.0,253.5,0.0,0.05703416586106043,0.20216820940178218,0.0
2021-06-01 11:42:10+02:00,,,,,,,,,,,,,
2021-06-01 11:42:15+02:00,,,,,,,,,,,,,
2021-06-01 11:42:20+02:00,,,,,,,,,,,,,
2021-06-01 11:42:25+02:00,,,,,,,,,,,,,
2021-06-01 11:42:30+02:00,,,,,,,,,,,,,
2021-06-01 11:42:35+02:00,,,,,,,,,,,,,
2021-06-01 11:42:40+02:00,,,,,,,,,,,,,
2021-06-01 11:42:45+02:00,0.5,0.5841584158415841,80.0,21.0,0.5841584158415841,0.0,269.0,0.0,264.0,0.0,0.04707640575378294,0.0007179203181663313,0.0
2021-06-01 11:42:50+02:00,,,,,,,,,,,,,
2021-06-01 11:42:55+02:00,,,,,,,,,,,,,
2021-06-01 11:43:00+02:00,,,,,,,,,,,,,
2021-06-01 11:43:05+02:00,,,,,,,,,,,,,
2021-06-01 11:43:10+02:00,,,,,,,,,,,,,
2021-06-01 11:43:15+02:00,,,,,,,,,,,,,
2021-06-01 11:43:20+02:00,,,,,,,,,,,,,
2021-06-01 11:43:25+02:00,,,,,,,,,,,,,
2021-06-01 11:43:30+02:00,,,,,,,,,,,,,
2021-06-01 11:43:35+02:00,0.5,0.5578947368421052,74.0,21.0,0.5578947368421052,0.0,0.0,0.0,513.0,0.0,0.04495985727029439,0.0005119525740137405,0.0
2021-06-01 11:43:40+02:00,,,,,,,,,,,,,
2021-06-01 11:43:45+02:00,,,,,,,,,,,,,
2021-06-01 11:43:50+02:00,,,,,,,,,,,,,
2021-06-01 11:43:55+02:00,,,,,,,,,,,,,
2021-06-01 11:44:00+02:00,,,,,,,,,,,,,
2021-06-01 11:44:05+02:00,,,,,,,,,,,,,
2021-06-01 11:44:10+02:00,,,,,,,,,,,,,
2021-06-01 11:44:15+02:00,,,,,,,,,,,,,
2021-06-01 11:44:20+02:00,,,,,,,,,,,,,
2021-06-01 11:44:25+02:00,,,,,,,,,,,,,
2021-06-01 11:44:30+02:00,,,,,,,,,,,,,
2021-06-01 11:44:35+02:00,,,,,,,,,,,,,
2021-06-01 11:44:40+02:00,,,,,,,,,,,,,
2021-06-01 11:44:45+02:00,,,,,,,,,,,,,
2021-06-01 11:44:50+02:00,,,,,,,,,,,,,
2021-06-01 11:44:55+02:00,,,,,,,,,,,,,
2021-06-01 11:45:00+02:00,,,,,,,,,,,,,
2021-06-01 11:45:05+02:00,,,,,,,,,,,,,
2021-06-01 11:45:10+02:00,,,,,,,,,,,,,
2021-06-01 11:45:15+02:00,,,,,,,,,,,,,
2021-06-01 11:45:20+02:00,0.5,0.1935483870967742,74.0,50.0,0.1935483870967742,0.0,0.0,0.0,762.0,0.0,0.653073645769933,0.00351434641033751,0.0
2021-06-01 11:45:25+02:00,0.5,0.1935483870967742,74.0,50.0,0.1935483870967742,0.0,80.0,0.0,762.0,0.0,0.0,0.0,0.0
2021-06-01 11:45:30+02:00,,,,,,,,,,,,,
2021-06-01 11:45:35+02:00,0.5,0.19354838709677416,74.0,50.0,0.19354838709677416,0.0,160.0,0.0,842.0,0.0,0.0,0.0,0.0
2021-06-01 11:45:40+02:00,,,,,,,,,,,,,
2021-06-01 11:45:45+02:00,,,,,,,,,,,,,
2021-06-01 11:45:50+02:00,,,,,,,,,,,,,
2021-06-01 11:45:55+02:00,,,,,,,,,,,,,
2021-06-01 11:46:00+02:00,,,,,,,,,,,,,
2021-06-01 11:46:05+02:00,,,,,,,,,,,,,
2021-06-01 11:46:10+02:00,,,,,,,,,,,,,
2021-06-01 11:46:15+02:00,,,,,,,,,,,,,
2021-06-01 11:46:20+02:00,,,,,,,,,,,,,
2021-06-01 11:46:25+02:00,,,,,,,,,,,,,
2021-06-01 11:46:30+02:00,,,,,,,,,,,,,
2021-06-01 11:46:35+02:00,,,,,,,,,,,,,
2021-06-01 11:46:40+02:00,,,,,,,,,,,,,
2021-06-01 11:46:45+02:00,,,,,,,,,,,,,
2021-06-01 11:46:50+02:00,,,,,,,,,,,,,
2021-06-01 11:46:55+02:00,,,,,,,,,,,,,
2021-06-01 11:47:00+02:00,,,,,,,,,,,,,
2021-06-01 11:47:05+02:00,,,,,,,,,,,,,
2021-06-01 11:47:10+02:00,,,,,,,,,,,,,
2021-06-01 11:47:15+02:00,,,,,,,,,,,,,
2021-06-01 11:47:20+02:00,,,,,,,,,,,,,
2021-06-01 11:47:25+02:00,,,,,,,,,,,,,
2021-06-01 11:47:30+02:00,,,,,,,,,,,,,
2021-06-01 11:47:35+02:00,,,,,,,,,,,,,
2021-06-01 11:47:40+02:00,,,,,,,,,,,,,
2021-06-01 11:47:45+02:00,,,,,,,,,,,,,
2021-06-01 11:47:50+02:00,,,,,,,,,,,,,
2021-06-01 11:47:55+02:00,,,,,,,,,,,,,
2021-06-01 11:48:00+02:00,,,,,,,,,,,,,
2021-06-01 11:48:05+02:00,,,,,,,,,,,,,
2021-06-01 11:48:10+02:00,0.5,0.4230769230769231,74.0,30.0,0.4230769230769231,0.0,160.0,1.0,907.0,0.0,0.592948717948718,0.0007475233380018657,0.0
2021-06-01 11:48:15+02:00,,,,,,,,,,,,,
2021-06-01 11:48:20+02:00,,,,,,,,,,,,,
2021-06-01 11:48:25+02:00,,,,,,,,,,,,,
2021-06-01 11:48:30+02:00,,,,,,,,,,,,,
2021-06-01 11:48:35+02:00,,,,,,,,,,,,,
2021-06-01 11:48:40+02:00,,,,,,,,,,,,,
2021-06-01 11:48:45+02:00,,,,,,,,,,,,,
2021-06-01 11:48:50+02:00,,,,,,,,,,,,,
2021-06-01 11:48:55+02:00,,,,,,,,,,,,,
2021-06-01 11:49:00+02:00,,,,,,,,,,,,,
2021-06-01 11:49:05+02:00,,,,,,,,,,,,,
2021-06-01 11:49:10+02:00,,,,,,,,,,,,,
2021-06-01 11:49:15+02:00,,,,,,,,,,,,,
2021-06-01 11:49:20+02:00,,,,,,,,,,,,,
2021-06-01 11:49:25+02:00,,,,,,,,,,,,,
2021-06-01 11:49:30+02:00,,,,,,,,,,,,,
2021-06-01 11:49:35+02:00,,,,,,,,,,,,,
2021-06-01 11:49:40+02:00,,,,,,,,,,,,,
2021-06-01 11:49:45+02:00,,,,,,,,,,,,,
2021-06-01 11:49:50+02:00,,,,,,,,,,,,,
2021-06-01 11:49:55+02:00,,,,,,,,,,,,,
2021-06-01 11:50:00+02:00,,,,,,,,,,,,,
2021-06-01 11:50:05+02:00,,,,,,,,,,,,,
2021-06-01 11:50:10+02:00,,,,,,,,,,,,,
2021-06-01 11:50:15+02:00,,,,,,,,,,,,,
2021-06-01 11:50:20+02:00,,,,,,,,,,,,,
2021-06-01 11:50:25+02:00,,,,,,,,,,,,,
2021-06-01 11:50:30+02:00,,,,,,,,,,,,,
2021-06-01 11:50:35+02:00,,,,,,,,,,,,,
2021-06-01 11:50:40+02:00,,,,,,,,,,,,,
2021-06-01 11:50:45+02:00,,,,,,,,,,,,,
2021-06-01 11:50:50+02:00,,,,,,,,,,,,,
2021-06-01 11:50:55+02:00,,,,,,,,,,,,,
2021-06-01 11:51:00+02:00,,,,,,,,,,,,,
2021-06-01 11:51:05+02:00,,,,,,,,,,,,,
2021-06-01 11:51:10+02:00,,,,,,,,,,,,,
2021-06-01 11:51:15+02:00,,,,,,,,,,,,,
2021-06-01 11:51:20+02:00,,,,,,,,,,,,,
2021-06-01 11:51:25+02:00,,,,,,,,,,,,,
2021-06-01 11:51:30+02:00,,,,,,,,,,,,,
2021-06-01 11:51:35+02:00,,,,,,,,,,,,,
2021-06-01 11:51:40+02:00,,,,,,,,,,,,,
2021-06-01 11:51:45+02:00,,,,,,,,,,,,,
2021-06-01 11:51:50+02:00,,,,,,,,,,,,,
2021-06-01 11:51:55+02:00,,,,,,,,,,,,,
